snapshot_id,snapshot_local,tod_label,weekday_search,origin_city,origin_airport,destination_city,destination_airport,depart_date,departure_at,price_min_raw,transfers,duration_min,hours_total,is_extreme,dow,month,season,days_to_departure,snapshot_date
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-01-06,2026-01-06T20:30:00-03:00,292,2,1365,22.8,False,Tuesday,1,Summer,120,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-01-07,2026-01-07T16:15:00-03:00,289,0,175,2.9,False,Wednesday,1,Summer,121,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,RIO,GIG,2026-01-08,2026-01-08T12:54:00-03:00,288,0,176,2.9,False,Thursday,1,Summer,122,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,RIO,GIG,2026-01-11,2026-01-11T12:54:00-03:00,262,0,176,2.9,False,Sunday,1,Summer,125,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-01-16,2026-01-16T04:50:00-03:00,282,1,1080,18.0,False,Friday,1,Summer,130,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-01-17,2026-01-17T04:50:00-03:00,271,1,1520,25.3,False,Saturday,1,Summer,131,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,SDU,2026-01-21,2026-01-21T10:00:00-03:00,245,2,1405,23.4,False,Wednesday,1,Summer,135,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-01-22,2026-01-22T16:20:00-03:00,226,0,175,2.9,False,Thursday,1,Summer,136,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-01-27,2026-01-27T16:18:00-03:00,224,0,177,3.0,False,Tuesday,1,Summer,141,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,SDU,2026-01-28,2026-01-28T22:55:00-03:00,237,1,500,8.3,False,Wednesday,1,Summer,142,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,RIO,SDU,2026-02-02,2026-02-02T21:55:00-03:00,204,1,560,9.3,False,Monday,2,Summer,147,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-02-12,2026-02-12T04:15:00-03:00,224,0,175,2.9,False,Thursday,2,Summer,157,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,RIO,GIG,2026-02-18,2026-02-18T12:54:00-03:00,191,0,176,2.9,False,Wednesday,2,Summer,163,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,RIO,GIG,2026-02-19,2026-02-19T12:54:00-03:00,192,0,176,2.9,False,Thursday,2,Summer,164,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,RIO,GIG,2026-02-28,2026-02-28T12:54:00-03:00,191,0,176,2.9,False,Saturday,2,Summer,173,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-03-08,2026-03-08T21:00:00-03:00,157,0,175,2.9,False,Sunday,3,Autumn,181,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,RIO,GIG,2026-03-23,2026-03-23T18:15:00-03:00,186,0,180,3.0,False,Monday,3,Autumn,196,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-05-01,2026-05-01T15:56:00-03:00,202,0,184,3.1,False,Friday,5,Autumn,235,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-05-04,2026-05-04T12:50:00-03:00,189,0,175,2.9,False,Monday,5,Autumn,238,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-05-13,2026-05-13T14:30:00-03:00,141,0,175,2.9,False,Wednesday,5,Autumn,247,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-06-01,2026-06-01T14:30:00-03:00,141,0,175,2.9,False,Monday,6,Winter,266,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-07-07,2026-07-07T11:45:00-03:00,199,1,570,9.5,False,Tuesday,7,Winter,302,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,RIO,GIG,2026-07-08,2026-07-08T14:55:00-03:00,213,1,515,8.6,False,Wednesday,7,Winter,303,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-09-08,2025-09-08T16:35:00-03:00,173,0,160,2.7,False,Monday,9,Spring,0,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-09,2025-09-09T10:55:00-03:00,184,0,160,2.7,False,Tuesday,9,Spring,1,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-10,2025-09-10T19:40:00-03:00,167,0,165,2.8,False,Wednesday,9,Spring,2,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-12,2025-09-12T10:55:00-03:00,177,0,160,2.7,False,Friday,9,Spring,4,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-14,2025-09-14T00:05:00-03:00,166,0,160,2.7,False,Sunday,9,Spring,6,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-15,2025-09-15T10:15:00-03:00,192,0,160,2.7,False,Monday,9,Spring,7,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-16,2025-09-16T10:55:00-03:00,179,0,160,2.7,False,Tuesday,9,Spring,8,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-09-17,2025-09-17T16:35:00-03:00,173,0,160,2.7,False,Wednesday,9,Spring,9,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-18,2025-09-18T19:10:00-03:00,261,1,1240,20.7,False,Thursday,9,Spring,10,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-19,2025-09-19T10:55:00-03:00,272,0,160,2.7,False,Friday,9,Spring,11,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-20,2025-09-20T00:05:00-03:00,209,0,160,2.7,False,Saturday,9,Spring,12,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-21,2025-09-21T00:05:00-03:00,224,0,160,2.7,False,Sunday,9,Spring,13,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,CGH,2025-09-22,2025-09-22T22:25:00-03:00,223,1,1055,17.6,False,Monday,9,Spring,14,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,CGH,2025-09-23,2025-09-23T15:50:00-03:00,185,2,1010,16.8,False,Tuesday,9,Spring,15,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-09-24,2025-09-24T16:35:00-03:00,172,0,160,2.7,False,Wednesday,9,Spring,16,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-09-25,2025-09-25T10:55:00-03:00,165,0,160,2.7,False,Thursday,9,Spring,17,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-09-30,2025-09-30T06:40:00-03:00,152,0,165,2.8,False,Tuesday,9,Spring,22,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-01,2025-10-01T10:55:00-03:00,138,0,160,2.7,False,Wednesday,10,Spring,23,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-08,2025-10-08T10:55:00-03:00,172,0,160,2.7,False,Wednesday,10,Spring,30,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-10-09,2025-10-09T16:35:00-03:00,167,0,160,2.7,False,Thursday,10,Spring,31,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-10,2025-10-10T10:55:00-03:00,167,0,160,2.7,False,Friday,10,Spring,32,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-11,2025-10-11T00:05:00-03:00,165,0,160,2.7,False,Saturday,10,Spring,33,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-10-13,2025-10-13T16:35:00-03:00,173,0,160,2.7,False,Monday,10,Spring,35,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-14,2025-10-14T10:55:00-03:00,192,0,160,2.7,False,Tuesday,10,Spring,36,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-15,2025-10-15T10:55:00-03:00,167,0,160,2.7,False,Wednesday,10,Spring,37,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-16,2025-10-16T10:55:00-03:00,138,0,160,2.7,False,Thursday,10,Spring,38,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-17,2025-10-17T10:55:00-03:00,138,0,160,2.7,False,Friday,10,Spring,39,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-18,2025-10-18T00:05:00-03:00,136,0,160,2.7,False,Saturday,10,Spring,40,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-19,2025-10-19T00:05:00-03:00,167,0,160,2.7,False,Sunday,10,Spring,41,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-21,2025-10-21T10:55:00-03:00,142,0,160,2.7,False,Tuesday,10,Spring,43,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-22,2025-10-22T10:55:00-03:00,143,0,160,2.7,False,Wednesday,10,Spring,44,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-23,2025-10-23T10:20:00-03:00,153,0,160,2.7,False,Thursday,10,Spring,45,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-26,2025-10-26T00:05:00-03:00,138,0,160,2.7,False,Sunday,10,Spring,48,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-10-30,2025-10-30T10:55:00-03:00,139,0,160,2.7,False,Thursday,10,Spring,52,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-02,2025-11-02T00:05:00-03:00,157,0,160,2.7,False,Sunday,11,Spring,55,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-05,2025-11-05T03:15:00-03:00,197,0,160,2.7,False,Wednesday,11,Spring,58,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-08,2025-11-08T19:40:00-03:00,155,0,165,2.8,False,Saturday,11,Spring,61,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-09,2025-11-09T00:05:00-03:00,169,0,160,2.7,False,Sunday,11,Spring,62,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-10,2025-11-10T08:55:00-03:00,142,0,165,2.8,False,Monday,11,Spring,63,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-12,2025-11-12T00:05:00-03:00,138,0,160,2.7,False,Wednesday,11,Spring,65,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-13,2025-11-13T06:20:00-03:00,145,0,165,2.8,False,Thursday,11,Spring,66,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-14,2025-11-14T13:45:00-03:00,145,0,165,2.8,False,Friday,11,Spring,67,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-20,2025-11-20T06:20:00-03:00,162,0,165,2.8,False,Thursday,11,Spring,73,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-25,2025-11-25T00:05:00-03:00,167,0,160,2.7,False,Tuesday,11,Spring,78,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-28,2025-11-28T00:05:00-03:00,130,0,160,2.7,False,Friday,11,Spring,81,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-11-29,2025-11-29T16:45:00-03:00,171,0,160,2.7,False,Saturday,11,Spring,82,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-11-30,2025-11-30T08:55:00-03:00,144,0,165,2.8,False,Sunday,11,Spring,83,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-12-01,2025-12-01T08:55:00-03:00,148,0,165,2.8,False,Monday,12,Summer,84,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-12-08,2025-12-08T16:40:00-03:00,153,0,165,2.8,False,Monday,12,Summer,91,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-12-12,2025-12-12T08:55:00-03:00,166,0,165,2.8,False,Friday,12,Summer,95,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-12-13,2025-12-13T16:45:00-03:00,166,0,160,2.7,False,Saturday,12,Summer,96,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-12-16,2025-12-16T13:45:00-03:00,159,0,165,2.8,False,Tuesday,12,Summer,99,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-12-17,2025-12-17T08:55:00-03:00,173,0,165,2.8,False,Wednesday,12,Summer,100,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-12-19,2025-12-19T08:55:00-03:00,197,0,165,2.8,False,Friday,12,Summer,102,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,CGH,2025-12-27,2025-12-27T23:30:00-03:00,299,1,1960,32.7,False,Saturday,12,Summer,110,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2025-12-30,2025-12-30T19:40:00-03:00,298,0,165,2.8,False,Tuesday,12,Summer,113,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2025-12-31,2025-12-31T21:55:00-03:00,241,0,165,2.8,False,Wednesday,12,Summer,114,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-01-08,2026-01-08T06:20:00-03:00,272,0,165,2.8,False,Thursday,1,Summer,122,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-01-09,2026-01-09T04:50:00-03:00,290,1,390,6.5,False,Friday,1,Summer,123,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-01-10,2026-01-10T14:15:00-03:00,282,1,915,15.2,False,Saturday,1,Summer,124,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2026-01-11,2026-01-11T21:30:00-03:00,275,0,155,2.6,False,Sunday,1,Summer,125,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-01-14,2026-01-14T22:55:00-03:00,298,0,150,2.5,False,Wednesday,1,Summer,128,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2026-01-29,2026-01-29T07:10:00-03:00,242,0,165,2.8,False,Thursday,1,Summer,143,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2026-02-02,2026-02-02T21:55:00-03:00,181,0,165,2.8,False,Monday,2,Summer,147,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-02-11,2026-02-11T19:40:00-03:00,153,0,165,2.8,False,Wednesday,2,Summer,156,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-02-13,2026-02-13T19:40:00-03:00,173,0,165,2.8,False,Friday,2,Summer,158,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2026-02-14,2026-02-14T21:55:00-03:00,198,0,165,2.8,False,Saturday,2,Summer,159,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,SAO,GRU,2026-02-20,2026-02-20T21:55:00-03:00,217,0,165,2.8,False,Friday,2,Summer,165,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-02-22,2026-02-22T03:15:00-03:00,199,0,160,2.7,False,Sunday,2,Summer,167,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-03-08,2026-03-08T16:40:00-03:00,145,0,165,2.8,False,Sunday,3,Autumn,181,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-03-09,2026-03-09T22:30:00-03:00,138,0,165,2.8,False,Monday,3,Autumn,182,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-03-12,2026-03-12T13:40:00-03:00,170,0,165,2.8,False,Thursday,3,Autumn,185,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-03-18,2026-03-18T06:20:00-03:00,190,0,165,2.8,False,Wednesday,3,Autumn,191,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-03-25,2026-03-25T11:50:00-03:00,145,0,165,2.8,False,Wednesday,3,Autumn,198,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-04-01,2026-04-01T05:55:00-03:00,153,0,165,2.8,False,Wednesday,4,Autumn,205,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-04-22,2026-04-22T09:00:00-03:00,154,0,165,2.8,False,Wednesday,4,Autumn,226,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,SAO,GRU,2026-04-23,2026-04-23T15:05:00-03:00,153,0,165,2.8,False,Thursday,4,Autumn,227,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-09-08,2025-09-08T09:50:00-03:00,255,1,925,15.4,False,Monday,9,Spring,0,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,LIM,LIM,2025-09-11,2025-09-11T06:50:00-03:00,282,1,870,14.5,False,Thursday,9,Spring,3,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-09-13,2025-09-13T18:00:00-03:00,294,0,285,4.8,False,Saturday,9,Spring,5,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,LIM,LIM,2025-09-14,2025-09-14T19:20:00-03:00,303,1,875,14.6,False,Sunday,9,Spring,6,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-09-15,2025-09-15T18:00:00-03:00,266,0,285,4.8,False,Monday,9,Spring,7,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-09-18,2025-09-18T15:40:00-03:00,245,1,535,8.9,False,Thursday,9,Spring,10,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-09-22,2025-09-22T04:50:00-03:00,214,0,300,5.0,False,Monday,9,Spring,14,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,LIM,LIM,2025-09-25,2025-09-25T07:30:00-03:00,244,0,295,4.9,False,Thursday,9,Spring,17,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-09-27,2025-09-27T09:50:00-03:00,210,1,925,15.4,False,Saturday,9,Spring,19,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,LIM,LIM,2025-09-28,2025-09-28T19:20:00-03:00,251,1,875,14.6,False,Sunday,9,Spring,20,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-09-30,2025-09-30T09:50:00-03:00,255,1,925,15.4,False,Tuesday,9,Spring,22,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,LIM,LIM,2025-10-01,2025-10-01T19:10:00-03:00,250,1,885,14.8,False,Wednesday,10,Spring,23,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-10-03,2025-10-03T04:55:00-03:00,240,0,300,5.0,False,Friday,10,Spring,25,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-10-06,2025-10-06T17:58:00-03:00,239,0,287,4.8,False,Monday,10,Spring,28,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-10-07,2025-10-07T17:58:00-03:00,239,0,287,4.8,False,Tuesday,10,Spring,29,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-10-10,2025-10-10T18:00:00-03:00,240,0,285,4.8,False,Friday,10,Spring,32,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,AEP,LIM,LIM,2025-10-17,2025-10-17T21:55:00-03:00,257,1,720,12.0,False,Friday,10,Spring,39,2025-09-08
2025-09-08T11:36:14.142800Z,2025-09-08T08:36:14.142800-03:00,morning,Monday,BUE,EZE,LIM,LIM,2025-10-21,2025-10-21T04:55:00-03:00,201,0,300,5.0,False,Tuesday,10,Spring,43,2025-09-08
